Cumulative,Cumulative Test positive,Cumulative tests performed,Date,Discharged,Expired,Home Quarantine,New (last 24 hrs),Region,Still admitted,Tests performed in last 24 hours,Positivity Rate (%),Case Fatality Rate (%)
34379,1641,34379,2020-05-25,152,16,1442.0,443,ICT,31,1415.0,4.773262747607551,0.9750152346130408
49025,8080,52783,2020-05-26,2529,408,4743.0,549,KP,400,3003.0,15.307959001951385,5.0495049504950495
180538,20654,209270,2020-05-26,6124,352,12041.0,2360,Punjab,2137,6814.0,9.869546518851244,1.7042703592524449
159301,22934,159301,2020-05-26,7973,369,12943.0,1852,Sindh,1649,5399.0,14.396645344348121,1.6089648556728002
34964,1728,34964,2020-05-26,152,17,1527.0,585,ICT,32,1028.0,4.942226289898181,0.9837962962962963
20352,3468,21597,2020-05-26,993,41,2357.0,354,Balochistan,77,610.0,16.057785803583833,1.182237600922722
5341,211,5341,2020-05-26,99,2,0.0,116,AJK,110,238.0,3.950571054109717,0.9478672985781991
8086,630,7652,2020-05-26,444,8,154.0,259,GB,24,209.0,8.233141662310507,1.2698412698412698
182977,21118,213297,2020-05-27,6185,362,12394.0,2439,Punjab,2177,7256.0,9.90074872126659,1.7141774789279287
49627,8259,53917,2020-05-27,2578,416,4862.0,602,KP,403,2330.0,15.317988760502255,5.036929410340235
35551,1879,35551,2020-05-27,152,18,1678.0,587,ICT,31,1172.0,5.285364687350567,0.9579563597658328
161628,23507,161628,2020-05-27,8515,374,12931.0,2327,Sindh,1687,4179.0,14.543890909990843,1.5910154422087037
20574,3536,21866,2020-05-27,1156,42,2229.0,222,Balochistan,109,465.0,16.171224732461358,1.1877828054298643
5379,214,5379,2020-05-27,99,4,0.0,38,AJK,111,154.0,3.9784346532812793,1.8691588785046727
8175,638,7761,2020-05-27,457,9,148.0,89,GB,24,187.0,8.220590130137868,1.4106583072100314
5501,219,5501,2020-05-28,99,5,0.0,122,AJK,115,160.0,3.9810943464824575,2.28310502283105
21151,3616,22200,2020-05-28,1289,42,2170.0,577,Balochistan,115,603.0,16.28828828828829,1.1615044247787611
8175,651,7945,2020-05-28,463,9,155.0,0,GB,24,293.0,8.193832599118943,1.3824884792626728
36108,2015,36108,2020-05-28,152,19,1808.0,557,ICT,36,1144.0,5.580480779882575,0.9429280397022334
50268,8483,54801,2020-05-28,2632,425,5030.0,641,KP,396,2018.0,15.479644532034087,5.01002004008016
187376,22037,217726,2020-05-28,6326,381,13036.0,4399,Punjab,2294,8456.0,10.121437035540083,1.7289104687570902
164805,24206,163805,2020-05-28,9270,380,12836.0,3177,Sindh,1720,4504.0,14.7773266994292,1.5698587127158554
51408,8842,55881,2020-05-29,2693,432,5301.0,1140,KP,416,1964.0,15.822909396753815,4.88577244967202
167906,25309,167906,2020-05-29,11190,396,12146.0,3101,Sindh,1577,6278.0,15.073314830917298,1.5646607926034217
36713,2100,36713,2020-05-29,161,22,1878.0,605,ICT,39,1162.0,5.7200446708250485,1.0476190476190477
193228,22964,223074,2020-05-29,6338,410,13888.0,5852,Punjab,2328,9777.0,10.294341787926877,1.785403239853684
21566,3928,22641,2020-05-29,1354,43,2424.0,415,Balochistan,107,775.0,17.349057020449628,1.094704684317719
8257,658,8064,2020-05-29,470,9,154.0,82,GB,25,303.0,8.159722222222223,1.3677811550151975
5738,227,5738,2020-05-29,99,5,0.0,237,AJK,123,359.0,3.956082258626699,2.2026431718061676
171222,26113,171222,2020-05-30,12750,427,11902.0,3316,Sindh,1034,7417.0,15.25096074102627,1.6352008578102861
5975,234,5975,2020-05-30,105,6,0.0,237,AJK,123,474.0,3.916317991631799,2.564102564102564
21897,4087,23394,2020-05-30,1400,46,2555.0,331,Balochistan,86,1194.0,17.47029152774216,1.1255199412772203
8257,660,8208,2020-05-30,477,9,150.0,0,GB,24,263.0,8.04093567251462,1.3636363636363635
37728,2192,37728,2020-05-30,161,23,1962.0,1015,ICT,46,1620.0,5.810008481764207,1.0492700729927007
52721,9067,57095,2020-05-30,2731,445,5454.0,1313,KP,437,2294.0,15.880549960591997,4.907907797507445
200031,24104,228415,2020-05-30,6507,439,14733.0,6803,Punjab,2425,10689.0,10.552722019131844,1.821274477265184
176703,27360,176703,2020-05-31,13272,465,12565.0,5481,Sindh,1058,8797.0,15.48360808814791,1.699561403508772
206202,25056,233685,2020-05-31,6901,475,14930.0,6171,Punjab,2750,10611.0,10.72212593876372,1.8957535121328226
54255,9540,58685,2020-05-31,2809,453,5843.0,1534,KP,435,2804.0,16.25628354775496,4.748427672955975
6260,251,6260,2020-05-31,159,6,0.0,285,AJK,86,522.0,4.009584664536741,2.3904382470119523
8549,678,8451,2020-05-31,490,11,153.0,292,GB,24,387.0,8.022719204827832,1.6224188790560472
22396,4193,23977,2020-05-31,1471,46,2594.0,499,Balochistan,82,1336.0,17.487592275931103,1.097066539470546
39269,2418,39269,2020-05-31,169,27,2177.0,1541,ICT,45,2556.0,6.157528839542642,1.1166253101736971
55552,10027,60901,2020-06-01,2912,473,6218.0,1297,KP,424,3806.0,16.464425871496363,4.717263388850105
211980,26240,239173,2020-06-01,7021,497,16085.0,5778,Punjab,2637,10758.0,10.971138046518629,1.8940548780487805
180803,28245,180803,2020-06-01,13810,481,12773.0,4100,Sindh,1181,9581.0,15.621975299082427,1.7029562754469818
40604,2589,40604,2020-06-01,169,28,2345.0,1335,ICT,47,2876.0,6.376219091715102,1.0814986481266897
22981,4393,24470,2020-06-01,1507,47,2757.0,585,Balochistan,82,1076.0,17.95259501430323,1.069883906214432
6583,255,6583,2020-06-01,168,6,0.0,323,AJK,81,608.0,3.873613853866018,2.3529411764705883
8670,711,8602,2020-06-01,496,11,180.0,121,GB,24,394.0,8.265519646593814,1.5471167369901548
219862,27850,245544,2020-06-02,7116,540,17438.0,7882,Punjab,2756,11859.0,11.34216270810934,1.9389587073608618
56908,10485,62528,2020-06-02,2973,482,6530.0,1356,KP,500,3843.0,16.76848771750256,4.597043395326657
41876,2893,41876,2020-06-02,169,30,2643.0,1272,ICT,51,2607.0,6.9084917375107455,1.0369858278603528
187092,29647,187092,2020-06-02,14590,503,13346.0,6289,Sindh,1208,10389.0,15.846214696512945,1.6966303504570446
23631,4514,25375,2020-06-02,1565,49,2815.0,650,Balochistan,85,1398.0,17.789162561576354,1.0855117412494462
6696,271,6696,2020-06-02,170,6,0.0,113,AJK,95,436.0,4.0471923536439665,2.214022140221402
8942,738,8863,2020-06-02,527,11,159.0,272,GB,41,412.0,8.326751664222048,1.4905149051490514
7008,284,7008,2020-06-03,170,7,0.0,312,AJK,107,425.0,4.052511415525114,2.464788732394366
24513,4740,26218,2020-06-03,1733,49,2877.0,882,Balochistan,81,1748.0,18.07918224120833,1.0337552742616034
9308,779,9197,2020-06-03,529,12,197.0,366,GB,41,595.0,8.470153310862237,1.540436456996149
43418,3188,43418,2020-06-03,399,34,2707.0,1542,ICT,48,2814.0,7.342576811460684,1.066499372647428
58531,10897,64488,2020-06-03,3085,490,6764.0,1623,KP,558,3587.0,16.897717404788487,4.496650454253464
228734,29489,252469,2020-06-03,7469,570,18667.0,8872,Punjab,2783,13296.0,11.680245891574808,1.9329241412051952
192546,31086,192546,2020-06-03,15538,526,13813.0,5454,Sindh,1209,11743.0,16.144713471066655,1.6920800360290806
200093,32910,200093,2020-06-04,16022,555,15070.0,7547,Sindh,1263,13001.0,16.44735198132868,1.6864175022789425
238105,31104,259254,2020-06-04,7712,607,20020.0,9371,Punjab,2765,13710.0,11.997500520724849,1.951517489711934
60524,11373,66381,2020-06-04,3150,500,7098.0,1993,KP,625,3853.0,17.13291453879875,4.396377385034731
24530,5224,27301,2020-06-04,2021,51,3084.0,17,Balochistan,68,1926.0,19.134830225999046,0.9762633996937213
9418,824,9435,2020-06-04,532,12,239.0,110,GB,41,572.0,8.733439321674616,1.4563106796116505
7287,285,7287,2020-06-04,173,7,0.0,279,AJK,105,591.0,3.9110745162618357,2.456140350877193
45760,3544,45760,2020-06-04,518,38,2937.0,2342,ICT,51,3884.0,7.744755244755244,1.072234762979684
249236,33144,266959,2020-06-05,7806,629,22153.0,11131,Punjab,2556,14490.0,12.415389629119078,1.8977793869176924
62412,11890,68982,2020-06-05,3221,521,7468.0,1888,KP,680,4494.0,17.23638050505929,4.381833473507149
48546,3946,48546,2020-06-05,629,41,3220.0,2786,ICT,56,5128.0,8.128373089440942,1.0390268626457173
208483,33536,208483,2020-06-05,16782,575,14910.0,8390,Sindh,1269,15937.0,16.085724015867,1.7145753816793892
25802,5582,28099,2020-06-05,2037,53,3416.0,1272,Balochistan,76,1881.0,19.86547563970248,0.9494804729487639
7613,299,7613,2020-06-05,182,7,0.0,326,AJK,110,605.0,3.927492447129909,2.341137123745819
9627,852,9641,2020-06-05,541,12,253.0,209,GB,46,444.0,8.837257545897728,1.4084507042253522
7934,331,7934,2020-06-06,185,8,0.0,321,AJK,138,647.0,4.171918326191077,2.416918429003021
29205,5776,28652,2020-06-06,2110,54,3530.0,3403,Balochistan,82,1351.0,20.159151193633953,0.9349030470914127
9874,897,9859,2020-06-06,551,13,287.0,247,GB,46,424.0,9.098285830205903,1.4492753623188406
51376,4323,51376,2020-06-06,629,45,3591.0,2830,ICT,58,5616.0,8.414434755527873,1.040943789035392
64422,12459,71688,2020-06-06,3366,541,7840.0,2010,KP,712,5307.0,17.379477736859723,4.34224255558231
259241,35308,275139,2020-06-06,7953,659,24003.0,10005,Punjab,2693,15885.0,12.832786337087798,1.8664325365356293
215860,34889,215860,2020-06-06,17787,615,15156.0,7377,Sindh,1331,15767.0,16.162790697674417,1.7627332397030582
222890,36364,222890,2020-06-07,18265,634,16138.0,7030,Sindh,1327,7030.0,16.314774103818028,1.7434825651743484
268895,37090,282807,2020-06-07,8109,683,25601.0,9654,Punjab,2697,7668.0,13.114951185791016,1.84146670261526
66025,13001,74749,2020-06-07,3450,561,8279.0,1603,KP,711,3061.0,17.392874821067842,4.31505268825475
29799,6221,30087,2020-06-07,2175,54,3919.0,594,Balochistan,73,1435.0,20.67670422441586,0.8680276482880566
10032,927,10058,2020-06-07,573,13,295.0,158,GB,46,199.0,9.216544044541658,1.4023732470334414
8342,361,8342,2020-06-07,190,8,0.0,408,AJK,163,408.0,4.327499400623352,2.21606648199446
54675,4979,54675,2020-06-07,703,49,4168.0,3299,ICT,59,3299.0,9.106538637402835,0.9841333601124723
255617,43790,255617,2020-06-11,21007,738,20519.0,9100,Sindh,1526,9100.0,17.131098479365615,1.6853162822562229
73637,15206,86899,2020-06-11,3771,619,9799.0,2343,KP,1017,3932.0,17.49847524137217,4.070761541496778
66040,6236,66040,2020-06-11,1164,62,4935.0,2828,ICT,75,2828.0,9.442761962447003,0.9942270686337397
314975,45463,317893,2020-06-11,9005,841,32814.0,12362,Punjab,2803,9087.0,14.301352970968221,1.8498559267976156
32213,7335,34153,2020-06-11,2592,73,4563.0,525,Balochistan,107,1025.0,21.47688343630135,0.9952283571915475
9573,488,9573,2020-06-11,219,9,0.0,371,AJK,260,371.0,5.09767053170375,1.8442622950819672
10389,1018,10650,2020-06-11,633,14,321.0,172,GB,50,230.0,9.55868544600939,1.37524557956778
325091,47382,327072,2020-06-12,9546,890,34520.0,10116,Punjab,2426,9179.0,14.48671852069269,1.8783504284327381
9942,534,9942,2020-06-12,237,10,0.0,369,AJK,287,369.0,5.371152685576343,1.8726591760299627
32969,7673,35412,2020-06-12,2673,75,4818.0,756,Balochistan,107,1259.0,21.667796227267594,0.9774534080542161
10465,1030,10769,2020-06-12,673,15,294.0,76,GB,48,119.0,9.564490667657164,1.4563106796116505
69806,6699,69806,2020-06-12,1164,65,5395.0,3766,ICT,75,3766.0,9.596596281121966,0.9702940737423495
76035,15787,90470,2020-06-12,3907,632,10222.0,2398,KP,1026,3571.0,17.449983419918205,4.003293849369735
265698,46828,265698,2020-06-12,22047,776,22324.0,10081,Sindh,1681,10081.0,17.624521072796934,1.6571282138891263
